frame,det,da,lane,w_det,w_da,w_lane
c5d864fa-46e3de37,0,0,0,0.25,0.25,0.25
c5d864fa-8e525d48,0,0,0,0.25,0.25,0.25
c5d864fa-a008f891,1,1,1,0.5,0.5,0.5
c5d864fa-a4e15b55,1,1,1,0.5,0.5,0.5
c5d864fa-b0b2380b,2,2,2,1.0,1.0,1.0
c5d864fa-b3fffe5d,0,0,0,0.25,0.25,0.25
c5d864fa-dec84644,1,1,1,0.5,0.5,0.5
c5dd12e7-e1f925bf,0,0,0,0.25,0.25,0.25
c5dd7a2a-bab83a60,1,1,1,0.5,0.5,0.5
c5dd7de4-53608747,0,0,0,0.25,0.25,0.25
c5dee1e2-e17da4f5,1,1,1,0.5,0.5,0.5
c5def92b-7c703f2f,1,1,1,0.5,0.5,0.5
c5def92b-a0699b4e,0,0,0,0.25,0.25,0.25
c5def92b-af08d4b8,0,0,0,0.25,0.25,0.25
c5e29bbb-9d7569ec,0,0,0,0.25,0.25,0.25
c5e29bbb-d09c83c8,1,1,1,0.5,0.5,0.5
c5e32cf6-7d2e04b4,0,0,0,0.25,0.25,0.25
c5e32cf6-89b8fb88,0,0,0,0.25,0.25,0.25
c5e32cf6-cd1cec66,0,0,0,0.25,0.25,0.25
c5e41dc2-3efd50c3,2,2,2,1.0,1.0,1.0
c5e41dc2-4be2c885,1,1,1,0.5,0.5,0.5
c5e41dc2-537a34c6,0,0,0,0.25,0.25,0.25
c5e41dc2-b8afddfc,1,1,1,0.5,0.5,0.5
c5e41dc2-c5eb4569,0,0,0,0.25,0.25,0.25
c5e8457e-381c8a85,1,1,1,0.5,0.5,0.5
c5e8ab3b-6e92761c,0,0,0,0.25,0.25,0.25
c5e8cd7e-2fc99e96,0,0,0,0.25,0.25,0.25
c5ea1566-5388419a,1,1,1,0.5,0.5,0.5
c5ea1566-561af343,2,2,2,1.0,1.0,1.0
c5eb7f02-2eeb75ed,1,1,1,0.5,0.5,0.5
c5eb7f02-4de68c54,2,2,2,1.0,1.0,1.0
c5eb7f02-6ddd1f4e,2,2,2,1.0,1.0,1.0
c5eb7f02-80a6bb1c,2,2,2,1.0,1.0,1.0
c5eb7f02-c4f67fb1,1,1,1,0.5,0.5,0.5
c5ec1247-80a84ca0,0,0,0,0.25,0.25,0.25
c5ec5261-567ff509,0,0,0,0.25,0.25,0.25
c5ed5d69-f2a3b0ed,0,0,0,0.25,0.25,0.25
c5eebbf5-1450247a,0,0,0,0.25,0.25,0.25
c5f0cacd-26e83cd1,2,2,2,1.0,1.0,1.0
c5f0cacd-3c4333b4,0,0,0,0.25,0.25,0.25
c5f27105-45b3e276,1,1,1,0.5,0.5,0.5
c5f2e071-fcf05969,0,0,0,0.25,0.25,0.25
c5f31e54-2e91ccbd,0,0,0,0.25,0.25,0.25
c5f31e54-76b8c52c,2,2,2,1.0,1.0,1.0
c5f4350d-1f7632ea,0,0,0,0.25,0.25,0.25
c5f4350d-de142038,0,0,0,0.25,0.25,0.25
c5f4b6d4-0a740188,2,2,2,1.0,1.0,1.0
c5f4b6d4-92bcf575,1,1,1,0.5,0.5,0.5
c5f4b6d4-eb1f94b7,0,0,0,0.25,0.25,0.25
c5f523f3-b5a9057e,0,0,0,0.25,0.25,0.25
c5f87655-a6b5b5ff,2,2,2,1.0,1.0,1.0
c5f8a1ae-0d55fc7a,1,1,1,0.5,0.5,0.5
c5f99fea-d9ccc213,1,1,1,0.5,0.5,0.5
c5fa2573-a33e9b84,0,0,0,0.25,0.25,0.25
c5fac5ad-8854736e,0,0,0,0.25,0.25,0.25
c5fb6c66-c243092c,2,2,2,1.0,1.0,1.0
c5fcf26b-c3f9aa67,1,1,1,0.5,0.5,0.5
c5fd03fa-70ea30f9,0,0,0,0.25,0.25,0.25
c5fe7f8b-38ce05b2,1,1,1,0.5,0.5,0.5
c5fe7f8b-522055d5,1,1,1,0.5,0.5,0.5
c5feca03-0f32ddcf,1,1,1,0.5,0.5,0.5
c5ffb92c-67f32de8,0,0,0,0.25,0.25,0.25
c5ffb92c-772cfc9c,2,2,2,1.0,1.0,1.0
c6013f78-376051fb,2,2,2,1.0,1.0,1.0
c60144b6-3d65950d,0,0,0,0.25,0.25,0.25
c60144b6-62841efb,2,2,2,1.0,1.0,1.0
c60144b6-74583c0d,2,2,2,1.0,1.0,1.0
c60144b6-76df711e,2,2,2,1.0,1.0,1.0
c60144b6-ddad5125,2,2,2,1.0,1.0,1.0
c602b3c5-0bba271b,1,1,1,0.5,0.5,0.5
c602b3c5-8f9a3aef,0,0,0,0.25,0.25,0.25
c60327b4-f096274e,1,1,1,0.5,0.5,0.5
c6033a7e-3c3211ec,1,1,1,0.5,0.5,0.5
c60535ee-007fd6dd,1,1,1,0.5,0.5,0.5
c605bc6e-78064ec8,1,1,1,0.5,0.5,0.5
c605bc6e-a4a48e5c,0,0,0,0.25,0.25,0.25
c605bc6e-b329a5c1,1,1,1,0.5,0.5,0.5
c606dc56-2a64e82c,0,0,0,0.25,0.25,0.25
c6079e86-f5203076,2,2,2,1.0,1.0,1.0
c6083af3-97345ce2,0,0,0,0.25,0.25,0.25
c6085e74-b63938e2,0,0,0,0.25,0.25,0.25
c6089c97-fb6682fb,1,1,1,0.5,0.5,0.5
c60b2910-c3ce88e1,2,2,2,1.0,1.0,1.0
c60b2910-e0fb459f,1,1,1,0.5,0.5,0.5
c60b2910-eb72d5a2,0,0,0,0.25,0.25,0.25
c60b6c7a-3bc6fa12,1,1,1,0.5,0.5,0.5
c60c04c3-10c3f122,1,1,1,0.5,0.5,0.5
c60c04c3-b48a4e84,0,0,0,0.25,0.25,0.25
c60d6c5c-11adb0a5,1,1,1,0.5,0.5,0.5
c60d6c5c-689d8921,0,0,0,0.25,0.25,0.25
c60db1dc-73c1e986,0,0,0,0.25,0.25,0.25
c60db1dc-f8f24f9f,1,1,1,0.5,0.5,0.5
c60dc8c4-3c29b3e3,1,1,1,0.5,0.5,0.5
c60dc8c4-c8c80749,1,1,1,0.5,0.5,0.5
c60deb3c-d8219cc9,0,0,0,0.25,0.25,0.25
c60e27d7-0c92e2f2,0,0,0,0.25,0.25,0.25
c60f0eb4-bb0d650b,1,1,1,0.5,0.5,0.5
c60ffc99-13f7f8e0,0,0,0,0.25,0.25,0.25
c614250f-060df27c,1,1,1,0.5,0.5,0.5
c614250f-612cd1b1,0,0,0,0.25,0.25,0.25
c614250f-8197deb8,1,1,1,0.5,0.5,0.5
c6148dad-03eb1951,0,0,0,0.25,0.25,0.25
c6148dad-32f6f2b2,1,1,1,0.5,0.5,0.5
c6148dad-b073324c,2,2,2,1.0,1.0,1.0
c614be17-f1d896e0,0,0,0,0.25,0.25,0.25
c617d219-c5bb6104,1,1,1,0.5,0.5,0.5
c6180886-aaf908a0,2,2,2,1.0,1.0,1.0
c61820fc-ba8d6a48,2,2,2,1.0,1.0,1.0
c6193869-d2f9aed1,1,1,1,0.5,0.5,0.5
c61af85d-0570a2a9,0,0,0,0.25,0.25,0.25
c61c91ec-1c678f63,0,0,0,0.25,0.25,0.25
c61cc09d-620a73cb,0,0,0,0.25,0.25,0.25
c61cc09d-7ba22a23,1,1,1,0.5,0.5,0.5
c61e0f0d-188e2618,2,2,2,1.0,1.0,1.0
c61e0f0d-96124634,2,2,2,1.0,1.0,1.0
c61e36b0-4e14731e,0,0,0,0.25,0.25,0.25
c61e7344-d27499c3,0,0,0,0.25,0.25,0.25
c62073d1-3d9adad7,1,1,1,0.5,0.5,0.5
c620ac7c-124d4be5,1,1,1,0.5,0.5,0.5
c620ac7c-3bbb50e2,1,1,1,0.5,0.5,0.5
c620ac7c-f3d4e50c,1,1,1,0.5,0.5,0.5
c6215f72-266bf801,0,0,0,0.25,0.25,0.25
c6265010-8caa470f,0,0,0,0.25,0.25,0.25
c62664f1-b6fec7e5,0,0,0,0.25,0.25,0.25
c62664f1-e2a87cef,1,1,1,0.5,0.5,0.5
c629768e-7da2d4f0,2,2,2,1.0,1.0,1.0
c62ba5b8-0efc4385,2,2,2,1.0,1.0,1.0
c62ba5b8-9119eae7,0,0,0,0.25,0.25,0.25
c62ba5b8-bfa3fbad,1,1,1,0.5,0.5,0.5
c62cf532-b431541d,1,1,1,0.5,0.5,0.5
c62dc284-683bf6e9,0,0,0,0.25,0.25,0.25
c62dc284-926392bf,2,2,2,1.0,1.0,1.0
c62dc284-faca580e,2,2,2,1.0,1.0,1.0
c62efadc-a4255fc1,1,1,1,0.5,0.5,0.5
c62efadc-d5d01fc2,0,0,0,0.25,0.25,0.25
c6301763-2abac61a,2,2,2,1.0,1.0,1.0
c630c103-34a53b18,1,1,1,0.5,0.5,0.5
c6313a48-d945108a,0,0,0,0.25,0.25,0.25
c6320aee-c3faffdc,0,0,0,0.25,0.25,0.25
c6338e17-c0df8fbe,0,0,0,0.25,0.25,0.25
c633cafb-496ee40f,0,0,0,0.25,0.25,0.25
c633cafb-9ff0a3a2,0,0,0,0.25,0.25,0.25
c63428f4-7e084bea,1,1,1,0.5,0.5,0.5
c634f845-8fdb6a3e,2,2,2,1.0,1.0,1.0
c6352da9-dbb06c04,0,0,0,0.25,0.25,0.25
c6367bde-a28b0ad2,0,0,0,0.25,0.25,0.25
c63800c9-ebf059d1,0,0,0,0.25,0.25,0.25
c63864a9-35e14676,1,1,1,0.5,0.5,0.5
c6387d9e-26028281,0,0,0,0.25,0.25,0.25
c6387d9e-b30064de,1,1,1,0.5,0.5,0.5
c639e1c0-2eb71da1,1,1,1,0.5,0.5,0.5
c63bf933-0514a263,0,0,0,0.25,0.25,0.25
c63c27a4-6c1b3f4e,1,1,1,0.5,0.5,0.5
c63da3b1-bb66bf72,1,1,1,0.5,0.5,0.5
c63da678-d3f535e3,2,2,2,1.0,1.0,1.0
c63df65f-acb7276e,0,0,0,0.25,0.25,0.25
c63f6bb5-e23a253e,0,0,0,0.25,0.25,0.25
c63f6bb5-f2449af8,0,0,0,0.25,0.25,0.25
c6406d76-4b7872d2,1,1,1,0.5,0.5,0.5
c6406d76-b7b64e81,1,1,1,0.5,0.5,0.5
c6406d76-bbf7229f,1,1,1,0.5,0.5,0.5
c640ffda-035e5b98,1,1,1,0.5,0.5,0.5
c6424a42-1e0e0f7c,0,0,0,0.25,0.25,0.25
c6424a42-272aa782,1,1,1,0.5,0.5,0.5
c643f246-e29733b4,0,0,0,0.25,0.25,0.25
c644bce5-310a172f,0,0,0,0.25,0.25,0.25
c644bce5-b6465290,1,1,1,0.5,0.5,0.5
c644e81b-53cbf3b6,2,2,2,1.0,1.0,1.0
c644e81b-d8e6dcc0,0,0,0,0.25,0.25,0.25
c6459d6c-2a477f42,1,1,1,0.5,0.5,0.5
c6459d6c-e50530d0,1,1,1,0.5,0.5,0.5
c6468284-3d60a86b,0,0,0,0.25,0.25,0.25
c647174d-4f64af93,0,0,0,0.25,0.25,0.25
c64d4efa-0a2488a5,0,0,0,0.25,0.25,0.25
c64d742b-1ecf1b4b,0,0,0,0.25,0.25,0.25
c64d742b-b58c8bc3,2,2,2,1.0,1.0,1.0
c64dd3d9-3981f6e3,1,1,1,0.5,0.5,0.5
c64dd3d9-51adbe1e,1,1,1,0.5,0.5,0.5
c64dd3d9-afe20215,0,0,0,0.25,0.25,0.25
c64dd3d9-ed092171,0,0,0,0.25,0.25,0.25
c650b257-a545cebf,0,0,0,0.25,0.25,0.25
c6549c4a-21436fe0,0,0,0,0.25,0.25,0.25
c6549c4a-35d928df,1,1,1,0.5,0.5,0.5
c6549c4a-4832b39e,0,0,0,0.25,0.25,0.25
c6549c4a-525a2429,2,2,2,1.0,1.0,1.0
c6549c4a-57169b63,0,0,0,0.25,0.25,0.25
c6549c4a-58a407e4,0,0,0,0.25,0.25,0.25
c6549c4a-6d2e9309,2,2,2,1.0,1.0,1.0
c6549c4a-9fe4c6f6,0,0,0,0.25,0.25,0.25
c6549c4a-b2454b41,1,1,1,0.5,0.5,0.5
c6549c4a-d3fc68f7,0,0,0,0.25,0.25,0.25
c65628b7-0a11aa60,0,0,0,0.25,0.25,0.25
c65628b7-27006fb6,1,1,1,0.5,0.5,0.5
c65628b7-6c13c99d,1,1,1,0.5,0.5,0.5
c65628b7-78e929a2,1,1,1,0.5,0.5,0.5
c65628b7-8260b5b1,0,0,0,0.25,0.25,0.25
c65628b7-82c1aa6f,0,0,0,0.25,0.25,0.25
c65628b7-b1f37776,0,0,0,0.25,0.25,0.25
c65628b7-d705638d,0,0,0,0.25,0.25,0.25
c656f999-970e284f,1,1,1,0.5,0.5,0.5
c65715c7-47338a24,0,0,0,0.25,0.25,0.25
c6580b8a-368c5647,0,0,0,0.25,0.25,0.25
c6580b8a-7a0bd033,0,0,0,0.25,0.25,0.25
c658c9ae-0a49e06c,1,1,1,0.5,0.5,0.5
c659e062-f6e9aeab,1,1,1,0.5,0.5,0.5
c65b8cb4-e2aa6d2f,2,2,2,1.0,1.0,1.0
c65c2462-96e8ae92,0,0,0,0.25,0.25,0.25
c65c2462-ccc20dff,2,2,2,1.0,1.0,1.0
c65d48bf-0992c93a,1,1,1,0.5,0.5,0.5
c65d48bf-11a2512b,0,0,0,0.25,0.25,0.25
c65d48bf-2d317fb3,0,0,0,0.25,0.25,0.25
c65d48bf-5b33d44d,2,2,2,1.0,1.0,1.0
c65d48bf-626aeec8,1,1,1,0.5,0.5,0.5
c65d48bf-92b77f49,1,1,1,0.5,0.5,0.5
c65d48bf-be0f479e,0,0,0,0.25,0.25,0.25
c65d48bf-dd2e932b,1,1,1,0.5,0.5,0.5
c65d48bf-e65698bd,1,1,1,0.5,0.5,0.5
c65eb5d6-e90e41da,2,2,2,1.0,1.0,1.0
c65f7702-979ab570,0,0,0,0.25,0.25,0.25
c65fad1e-08c796e4,0,0,0,0.25,0.25,0.25
c65fad1e-d790b8ce,0,0,0,0.25,0.25,0.25
c661115f-f6d1c64b,1,1,1,0.5,0.5,0.5
c66202a8-69baf495,0,0,0,0.25,0.25,0.25
c663ebc6-21dbeb77,0,0,0,0.25,0.25,0.25
c663ebc6-46365c70,0,0,0,0.25,0.25,0.25
c664605e-3e933e30,1,1,1,0.5,0.5,0.5
c664605e-44460227,1,1,1,0.5,0.5,0.5
c664605e-abd72a76,0,0,0,0.25,0.25,0.25
c6648ad5-91058550,2,2,2,1.0,1.0,1.0
c665137e-6fffaf45,2,2,2,1.0,1.0,1.0
c665137e-a9471287,1,1,1,0.5,0.5,0.5
c665137e-c5ba935a,1,1,1,0.5,0.5,0.5
c66a2cb5-64bc6565,0,0,0,0.25,0.25,0.25
c66a2cb5-7299f544,0,0,0,0.25,0.25,0.25
c66a2cb5-80c469d8,0,0,0,0.25,0.25,0.25
c66c11e4-d8f18588,2,2,2,1.0,1.0,1.0
c66c630d-0ffac45a,0,0,0,0.25,0.25,0.25
c66c630d-50cda53e,2,2,2,1.0,1.0,1.0
c66c630d-66c67fe0,0,0,0,0.25,0.25,0.25
c66c630d-8cc5464a,2,2,2,1.0,1.0,1.0
c66c630d-a9d179a7,2,2,2,1.0,1.0,1.0
c66c630d-fd7e3bff,1,1,1,0.5,0.5,0.5
c66c709e-de7a55ed,0,0,0,0.25,0.25,0.25
c66cd6fa-73c96046,0,0,0,0.25,0.25,0.25
c66cd6fa-979934f5,0,0,0,0.25,0.25,0.25
c66cd6fa-bd40ffc6,0,0,0,0.25,0.25,0.25
c66cd6fa-e9647604,0,0,0,0.25,0.25,0.25
c66d2237-f9c0a1ef,2,2,2,1.0,1.0,1.0
c66db7be-0ca75b1b,0,0,0,0.25,0.25,0.25
c66f60f8-4a20099b,0,0,0,0.25,0.25,0.25
c67075c0-452a5634,0,0,0,0.25,0.25,0.25
c67075c0-f1638c70,2,2,2,1.0,1.0,1.0
c6716c49-04844b01,2,2,2,1.0,1.0,1.0
c6716c49-8a602ea6,1,1,1,0.5,0.5,0.5
c6716c49-d48c3543,1,1,1,0.5,0.5,0.5
c671fa68-14538adf,0,0,0,0.25,0.25,0.25
c671fa68-f2ce610d,1,1,1,0.5,0.5,0.5
c6728701-1fccb956,0,0,0,0.25,0.25,0.25
c6728701-5480540c,0,0,0,0.25,0.25,0.25
c6728701-f427d429,0,0,0,0.25,0.25,0.25
c6735e95-d11ae6b2,2,2,2,1.0,1.0,1.0
c675081b-c71e159b,2,2,2,1.0,1.0,1.0
c675081b-df5291b4,0,0,0,0.25,0.25,0.25
c6758a15-21120f89,0,0,0,0.25,0.25,0.25
c6758a15-258953c9,1,1,1,0.5,0.5,0.5
c6758a15-46130d04,1,1,1,0.5,0.5,0.5
c6758a15-8b8246b8,0,0,0,0.25,0.25,0.25
c6758a15-9154b963,0,0,0,0.25,0.25,0.25
c6758a15-c0202b07,1,1,1,0.5,0.5,0.5
c6758a15-d4e2e5ac,1,1,1,0.5,0.5,0.5
c676514a-1f48a274,0,0,0,0.25,0.25,0.25
c676514a-85a373fc,0,0,0,0.25,0.25,0.25
c676514a-8b4d18b7,2,2,2,1.0,1.0,1.0
c676514a-c538c5ba,0,0,0,0.25,0.25,0.25
c676514a-f5d635ae,0,0,0,0.25,0.25,0.25
c6774481-eeba09a9,1,1,1,0.5,0.5,0.5
c678271e-1cc5809d,2,2,2,1.0,1.0,1.0
c678271e-55faa3a7,1,1,1,0.5,0.5,0.5
c6785f37-20a97e19,0,0,0,0.25,0.25,0.25
c6785f37-95b28780,2,2,2,1.0,1.0,1.0
c678cb00-1c6211ab,0,0,0,0.25,0.25,0.25
c67c0532-e4a96360,2,2,2,1.0,1.0,1.0
c67f1dd2-995c9a8f,1,1,1,0.5,0.5,0.5
c680eea3-5a7f9086,1,1,1,0.5,0.5,0.5
c682e776-650bfd20,0,0,0,0.25,0.25,0.25
c682e776-d20a6f25,0,0,0,0.25,0.25,0.25
c682e86e-049c847f,0,0,0,0.25,0.25,0.25
c683d905-119c0ee3,1,1,1,0.5,0.5,0.5
c683d905-eca9ea1a,2,2,2,1.0,1.0,1.0
c684b9be-e666905f,0,0,0,0.25,0.25,0.25
c685aea9-1f0ae51d,1,1,1,0.5,0.5,0.5
c685aea9-2f9e84d2,0,0,0,0.25,0.25,0.25
c685aea9-bdeca101,1,1,1,0.5,0.5,0.5
c6864b90-0632ce1d,0,0,0,0.25,0.25,0.25
c6864b90-498a3912,0,0,0,0.25,0.25,0.25
c6866060-6e8de1dd,0,0,0,0.25,0.25,0.25
c6869d32-cf456c0d,0,0,0,0.25,0.25,0.25
c6874e8e-439ea4de,0,0,0,0.25,0.25,0.25
c687f5c9-13db3c6a,2,2,2,1.0,1.0,1.0
c68a02cc-7324141d,0,0,0,0.25,0.25,0.25
c68b1d0c-06cda4b9,0,0,0,0.25,0.25,0.25
c68bb3b7-ae8ce5d9,0,0,0,0.25,0.25,0.25
c68d9027-9707e4ed,2,2,2,1.0,1.0,1.0
c68dcb6b-c1775bef,1,1,1,0.5,0.5,0.5
c68dcb6b-c30a5417,1,1,1,0.5,0.5,0.5
c68dcb6b-fe86ae43,1,1,1,0.5,0.5,0.5
c68e50e0-1d6a90a8,2,2,2,1.0,1.0,1.0
c68e50e0-65803c55,1,1,1,0.5,0.5,0.5
c68e50e0-91685ec0,1,1,1,0.5,0.5,0.5
c68f8fd2-61681484,0,0,0,0.25,0.25,0.25
c68f995b-912c3dbc,1,1,1,0.5,0.5,0.5
c690ecdd-1dd0cb93,2,2,2,1.0,1.0,1.0
c690ecdd-3bb51114,0,0,0,0.25,0.25,0.25
c690ecdd-4d7973ad,0,0,0,0.25,0.25,0.25
c690ecdd-50b666c1,1,1,1,0.5,0.5,0.5
c690ecdd-f44a7b4f,0,0,0,0.25,0.25,0.25
c69108fc-10f773dd,1,1,1,0.5,0.5,0.5
c6921a51-1735be44,1,1,1,0.5,0.5,0.5
c6921a51-7d615920,0,0,0,0.25,0.25,0.25
c6921a51-a36f6af9,0,0,0,0.25,0.25,0.25
c6921a51-c3847215,2,2,2,1.0,1.0,1.0
c69227ec-e31502fc,0,0,0,0.25,0.25,0.25
c692ed67-1f8ee968,1,1,1,0.5,0.5,0.5
c6959e96-3e8a0c43,0,0,0,0.25,0.25,0.25
c6959e96-6c064011,2,2,2,1.0,1.0,1.0
c6959e96-dd05fa7a,2,2,2,1.0,1.0,1.0
c695fbd3-0a91a52f,1,1,1,0.5,0.5,0.5
c696b1c8-4e0accee,0,0,0,0.25,0.25,0.25
c696b1c8-b2fba873,1,1,1,0.5,0.5,0.5
c698371e-09aa1092,0,0,0,0.25,0.25,0.25
c698371e-5626f7bb,0,0,0,0.25,0.25,0.25
c698371e-9085357c,0,0,0,0.25,0.25,0.25
c698371e-9c81ea92,0,0,0,0.25,0.25,0.25
c698371e-a290fa18,0,0,0,0.25,0.25,0.25
c698371e-c1d58557,2,2,2,1.0,1.0,1.0
c699a513-c5a722fe,0,0,0,0.25,0.25,0.25
c69b26c7-3fa6979b,2,2,2,1.0,1.0,1.0
c69bb841-f9ad4a40,0,0,0,0.25,0.25,0.25
c69d1519-d0c95d6b,0,0,0,0.25,0.25,0.25
c69d1519-dfb88cdf,0,0,0,0.25,0.25,0.25
c69d1519-f8c8bbe8,1,1,1,0.5,0.5,0.5
c69e5864-010993d7,1,1,1,0.5,0.5,0.5
c69e5864-06a7595c,1,1,1,0.5,0.5,0.5
c69e5864-1e46bd03,1,1,1,0.5,0.5,0.5
c69e5864-73ad0cfc,1,1,1,0.5,0.5,0.5
c69f536a-9d45ee3d,0,0,0,0.25,0.25,0.25
c6a0e7c1-4171ca59,0,0,0,0.25,0.25,0.25
c6a0e7c1-b9bc987c,2,2,2,1.0,1.0,1.0
c6a0f0b4-648cd548,1,1,1,0.5,0.5,0.5
c6a2100d-d6e54e21,0,0,0,0.25,0.25,0.25
c6a23a03-fb6ef9c3,0,0,0,0.25,0.25,0.25
c6a23c7a-6e9d3e9e,1,1,1,0.5,0.5,0.5
c6a2eca5-747ac934,0,0,0,0.25,0.25,0.25
c6a2eca5-a06c9e5b,0,0,0,0.25,0.25,0.25
c6a365eb-7d11a7c1,0,0,0,0.25,0.25,0.25
c6a3d2c9-ccd19954,0,0,0,0.25,0.25,0.25
c6a47cec-c221b550,0,0,0,0.25,0.25,0.25
c6a4abc9-1b48b2ab,1,1,1,0.5,0.5,0.5
c6a4abc9-35b69a8f,0,0,0,0.25,0.25,0.25
c6a4abc9-8897c0c0,0,0,0,0.25,0.25,0.25
c6a4abc9-e999da65,2,2,2,1.0,1.0,1.0
c6a5ec44-26ea8514,2,2,2,1.0,1.0,1.0
c6a5ec44-7b0e5542,0,0,0,0.25,0.25,0.25
c6a922ec-c98fe832,0,0,0,0.25,0.25,0.25
c6a94213-9e85fba1,0,0,0,0.25,0.25,0.25
c6ad7737-578d58ca,1,1,1,0.5,0.5,0.5
c6ad7737-9c7f7e4e,2,2,2,1.0,1.0,1.0
c6ad7737-dfa1f87b,1,1,1,0.5,0.5,0.5
c6adfd20-170409d2,1,1,1,0.5,0.5,0.5
c6adfd20-788e8bba,1,1,1,0.5,0.5,0.5
c6adfd20-c54d2b0f,0,0,0,0.25,0.25,0.25
c6adfd20-d22d0b5d,2,2,2,1.0,1.0,1.0
c6adfd20-e456ed13,0,0,0,0.25,0.25,0.25
c6adfd20-ef044a06,1,1,1,0.5,0.5,0.5
c6af1e13-28b184aa,0,0,0,0.25,0.25,0.25
c6af1e13-951da297,0,0,0,0.25,0.25,0.25
c6af6422-517e663a,2,2,2,1.0,1.0,1.0
c6af6422-ca528e3b,2,2,2,1.0,1.0,1.0
c6b2d249-04498047,2,2,2,1.0,1.0,1.0
c6b2e302-cdffaf82,0,0,0,0.25,0.25,0.25
c6b45cee-d74b5791,2,2,2,1.0,1.0,1.0
c6b45cee-f5551819,0,0,0,0.25,0.25,0.25
c6b511a2-d0de577c,1,1,1,0.5,0.5,0.5
c6b518ec-31800547,1,1,1,0.5,0.5,0.5
c6b748e6-e281f93f,1,1,1,0.5,0.5,0.5
c6b7ebec-b2b3a6c0,0,0,0,0.25,0.25,0.25
c6b8dc9c-1d5e230a,1,1,1,0.5,0.5,0.5
c6b8f394-6e6a9b99,0,0,0,0.25,0.25,0.25
c6bb2e07-3276c201,0,0,0,0.25,0.25,0.25
c6bb2e07-5ed95699,0,0,0,0.25,0.25,0.25
c6bb2e07-b043bd9e,0,0,0,0.25,0.25,0.25
c6bb3f2e-9bfda4df,1,1,1,0.5,0.5,0.5
c6bb7ee7-9fec7fdb,0,0,0,0.25,0.25,0.25
c6bb8a0c-bdba1c5d,1,1,1,0.5,0.5,0.5
c6bb9629-1727269a,0,0,0,0.25,0.25,0.25
c6bc8f3a-29ce4dc7,0,0,0,0.25,0.25,0.25
c6bc8f3a-719bb999,0,0,0,0.25,0.25,0.25
c6bd6f3b-d6ad11b5,0,0,0,0.25,0.25,0.25
c6bf8d8a-10605e47,1,1,1,0.5,0.5,0.5
c6bf8d8a-3bfd59ec,0,0,0,0.25,0.25,0.25
c6bf8d8a-8bb7b192,0,0,0,0.25,0.25,0.25
c6bf8d8a-b5474262,2,2,2,1.0,1.0,1.0
c6bf8d8a-d624de6b,1,1,1,0.5,0.5,0.5
c6c08fb0-7a88ba27,1,1,1,0.5,0.5,0.5
c6c08fb0-cb0efab6,2,2,2,1.0,1.0,1.0
c6c1c9ad-c21d153e,0,0,0,0.25,0.25,0.25
c6c642f5-730bd067,0,0,0,0.25,0.25,0.25
c6c75718-c93cfdd7,0,0,0,0.25,0.25,0.25
c6c8c8a2-cb166bb4,0,0,0,0.25,0.25,0.25
c6ca1dcf-635b762f,0,0,0,0.25,0.25,0.25
c6ca7b50-2ef0a79b,1,1,1,0.5,0.5,0.5
c6ca7b50-4238e038,1,1,1,0.5,0.5,0.5
c6ca7b50-602f0d02,1,1,1,0.5,0.5,0.5
c6cd3ccb-b775a5a3,0,0,0,0.25,0.25,0.25
c6cde742-b3cceffb,0,0,0,0.25,0.25,0.25
c6cde742-d52d93a3,0,0,0,0.25,0.25,0.25
c6cde7ef-8fc5b688,0,0,0,0.25,0.25,0.25
c6cf9b39-8831232f,0,0,0,0.25,0.25,0.25
c6d086e9-0a3f83a3,0,0,0,0.25,0.25,0.25
c6d36663-2e8ff6e3,0,0,0,0.25,0.25,0.25
c6d4654c-0ec10f99,2,2,2,1.0,1.0,1.0
c6d4654c-a9e415d3,0,0,0,0.25,0.25,0.25
c6d4654c-b09e2a6a,0,0,0,0.25,0.25,0.25
c6d4654c-b49944e7,0,0,0,0.25,0.25,0.25
c6d4654c-caa2d45e,2,2,2,1.0,1.0,1.0
c6d51f76-d2459db8,0,0,0,0.25,0.25,0.25
c6d586ad-8f0af0ac,1,1,1,0.5,0.5,0.5
c6d6600c-e4287c96,0,0,0,0.25,0.25,0.25
c6d6c72d-e3bb94af,0,0,0,0.25,0.25,0.25
c6d7400d-8a08045e,2,2,2,1.0,1.0,1.0
c6d77a40-03423c96,0,0,0,0.25,0.25,0.25
c6d98de9-cca2e483,0,0,0,0.25,0.25,0.25
c6d98de9-fcc2713e,0,0,0,0.25,0.25,0.25
c6da617f-977c903c,0,0,0,0.25,0.25,0.25
c6da617f-f5c8afd5,0,0,0,0.25,0.25,0.25
c6da9a5f-4f00039a,0,0,0,0.25,0.25,0.25
c6dad47e-47a61b83,1,1,1,0.5,0.5,0.5
c6db6944-7256efcc,2,2,2,1.0,1.0,1.0
c6db6944-dd240a03,0,0,0,0.25,0.25,0.25
c6db7763-bd0a64d2,0,0,0,0.25,0.25,0.25
c6dbe91f-4551ad42,1,1,1,0.5,0.5,0.5
c6dca574-5a3415b5,0,0,0,0.25,0.25,0.25
c6dca574-6e641016,0,0,0,0.25,0.25,0.25
c6dca574-a5f624f4,1,1,1,0.5,0.5,0.5
c6dcb37c-ffd8264e,0,0,0,0.25,0.25,0.25
c6dcc1a9-0fa80e62,1,1,1,0.5,0.5,0.5
